gml_id,tur,ad,geojson
bursa_park.554,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.96281133,40.207976182],[28.962838251,40.20764236],[28.962221746,40.20741427],[28.962081418,40.207436036],[28.962038439,40.207631353],[28.962018259,40.207979831],[28.962060635,40.209143752],[28.96214194,40.209134305],[28.962688979,40.208630226],[28.962808466,40.208627458],[28.96281133,40.207976182]]]]}"
bursa_park.529,PARK,NIYAZI ERMUTLU PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.011245063,40.226209582],[29.011245064,40.226209579],[29.011305957,40.226062658],[29.011306067,40.226051214],[29.011306725,40.225983193],[29.011305782,40.225979546],[29.011305779,40.225979546],[29.011253978,40.226008777],[29.01117832,40.226051464],[29.011103325,40.226093779],[29.011028419,40.226137274],[29.010954579,40.226180931],[29.010880562,40.226224704],[29.010876289,40.226220408],[29.01080188,40.226264394],[29.010726746,40.226306554],[29.010730889,40.22631093],[29.010653782,40.226352191],[29.010578792,40.226395739],[29.010520876,40.226426132],[29.010445823,40.226469959],[29.010371055,40.226513608],[29.010296054,40.226556274],[29.01022044,40.226599051],[29.010146133,40.226641695],[29.010070901,40.226684845],[29.009995681,40.226728012],[29.009920704,40.226771443],[29.009846708,40.226814396],[29.009724377,40.226884132],[29.009603147,40.226950004],[29.009603145,40.226950005],[29.009608423,40.226960396],[29.009654668,40.227051422],[29.009769455,40.22706086],[29.009917989,40.22698385],[29.010158252,40.226859281],[29.010253548,40.226809872],[29.011199554,40.226319384],[29.011245063,40.226209582]]]]}"
bursa_park.530,PARK,HÜRRIYET ZIRAAT PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.990058705,40.232355231],[28.990124379,40.232421121],[28.990386112,40.232397132],[28.990872187,40.232270008],[28.991557335,40.232009969],[28.9920769,40.231646676],[28.99300375,40.230978222],[28.994025999,40.230231771],[28.993846347,40.229921504],[28.993643861,40.229417277],[28.993380282,40.228988052],[28.993414154,40.228436618],[28.993481616,40.227931455],[28.992962812,40.227956498],[28.992477453,40.22803766],[28.992315683,40.228256286],[28.992282532,40.228758465],[28.992267637,40.229185267],[28.992119787,40.229331763],[28.992064192,40.229902712],[28.991026358,40.229965918],[28.991219374,40.231139293],[28.991092314,40.231488489],[28.990544006,40.231991647],[28.990058705,40.232355231]]]]}"
bursa_park.531,PARK,YENI KARAMAN ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.99748889,40.222294872],[28.997488885,40.222294874],[28.997295004,40.222416572],[28.997315932,40.222462392],[28.997336825,40.222471597],[28.99772684,40.222380788],[28.997733814,40.222353238],[28.997614031,40.222244181],[28.997568652,40.222244806],[28.99748889,40.222294872]]]]}"
bursa_park.532,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.998532388,40.221293721],[28.998532387,40.221293723],[28.998318405,40.221465468],[28.998004607,40.221717327],[28.998240968,40.221865864],[28.998321687,40.221861042],[28.998383182,40.221811072],[28.998759877,40.221510658],[28.99880537,40.221474377],[28.99889028,40.221396323],[28.998687754,40.221248513],[28.998588804,40.22124844],[28.998532388,40.221293721]]]]}"
bursa_park.533,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.031032658,40.245274534],[29.030939679,40.245258834],[29.030726989,40.245279863],[29.030696522,40.24528774],[29.030805812,40.245514401],[29.030984606,40.245616461],[29.031012172,40.245616746],[29.031050188,40.245596244],[29.031336697,40.245564143],[29.031349609,40.245533038],[29.03118492,40.245416734],[29.031032658,40.245274534]]]]}"
bursa_park.534,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.019653593,40.252811911],[29.019238509,40.252713766],[29.019201821,40.25279697],[29.01931763,40.252863321],[29.019372709,40.25295095],[29.01949052,40.25286882],[29.019653593,40.252811911]]]]}"
bursa_park.535,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.003770076,40.254359709],[29.004032471,40.254387679],[29.004032471,40.254387678],[29.004043596,40.254334309],[29.004096609,40.25433996],[29.004160031,40.254346721],[29.004159049,40.254351431],[29.004148906,40.254400089],[29.004180946,40.25438158],[29.004188761,40.254336747],[29.004268805,40.253877102],[29.004251598,40.253852234],[29.004044537,40.253753105],[29.003920623,40.253693765],[29.003880709,40.253707352],[29.00382392,40.253951637],[29.003770756,40.25418032],[29.003737124,40.254324953],[29.003770076,40.254359709]]]]}"
bursa_park.536,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.005843807,40.2550259],[29.00585555,40.254972761],[29.005971494,40.254987517],[29.005962507,40.255041013],[29.006525144,40.255112619],[29.006539727,40.255114473],[29.00656585,40.255098686],[29.006589009,40.254993919],[29.005879144,40.254671277],[29.005856539,40.254679538],[29.005795113,40.254996943],[29.005819722,40.255022838],[29.005843807,40.2550259]]]]}"
bursa_park.537,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.003622445,40.256625655],[29.003464734,40.256601499],[29.0033201,40.256579345],[29.002813995,40.256501826],[29.002805012,40.256515625],[29.003271832,40.256661585],[29.003300776,40.256670635],[29.003300779,40.256670635],[29.003379063,40.256695112],[29.003644304,40.256778047],[29.003644305,40.256778047],[29.004159701,40.256939198],[29.004174569,40.256859029],[29.00423275,40.256865362],[29.00425573,40.256741445],[29.004235342,40.256719531],[29.003622445,40.256625655]]]]}"
bursa_park.538,PARK,YUNUSELİ DİNLENME PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.009333862,40.251373745],[29.009289097,40.252671218],[29.009209051,40.252728941],[29.008137375,40.252703004],[29.007791222,40.253762851],[29.008694796,40.254156098],[29.008786998,40.254168299],[29.008851721,40.254148451],[29.010150703,40.253487908],[29.010190326,40.253455263],[29.01020497,40.253405048],[29.010193691,40.253181231],[29.010103407,40.253140691],[29.010077076,40.252138408],[29.010169811,40.25208887],[29.010166592,40.251966181],[29.010087764,40.251558962],[29.009988346,40.251536426],[29.009955193,40.251379063],[29.009333862,40.251373745]]]]}"
bursa_park.539,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.010287086,40.259509348],[29.010922583,40.259674554],[29.012205935,40.259630252],[29.01224948,40.259603896],[29.012190976,40.259230756],[29.011963618,40.258698834],[29.011817809,40.258626759],[29.011804763,40.258625714],[29.01179999,40.258632638],[29.011630411,40.2592256],[29.010943429,40.259103463],[29.011115572,40.25850161],[29.011111357,40.258490782],[29.011096773,40.258492635],[29.010536119,40.258834315],[29.010287086,40.259509348]]]]}"
bursa_park.540,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.016235786,40.261012361],[29.016235795,40.261012355],[29.016274193,40.260990104],[29.016412353,40.260910042],[29.016296348,40.260800461],[29.016031257,40.260952531],[29.016115313,40.261032042],[29.016146752,40.261063953],[29.016235786,40.261012361]]]]}"
bursa_park.543,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.985813121,40.206723846],[28.985946931,40.206839837],[28.98618425,40.206685475],[28.986129136,40.206638614],[28.986233499,40.206568701],[28.986157768,40.20650002],[28.985813121,40.206723846]]]]}"
bursa_park.544,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.967100676,40.212715854],[28.966920607,40.212678802],[28.966901264,40.212782254],[28.967100676,40.212715854]]]]}"
bursa_park.545,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.967977158,40.201349581],[28.968032137,40.201333006],[28.967911808,40.201142388],[28.967892243,40.201131497],[28.967344189,40.20134526],[28.967341613,40.201360276],[28.967665622,40.201577854],[28.967930722,40.201505186],[28.967901858,40.201457749],[28.967855607,40.201384357],[28.967977158,40.201349581]]]]}"
bursa_park.546,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.993606424,40.193274101],[28.993606312,40.193268286],[28.993604579,40.193262624],[28.993601306,40.193257377],[28.993268469,40.192844836],[28.993265709,40.192842059],[28.993262303,40.192839742],[28.993258378,40.192837973],[28.993254082,40.192836818],[28.993249575,40.192836321],[28.993245028,40.1928365],[28.993240612,40.192837348],[28.993236492,40.192838834],[28.992962338,40.192963904],[28.992958389,40.192966167],[28.992955144,40.192969012],[28.992952745,40.192972314],[28.992951297,40.192975927],[28.992950864,40.192979692],[28.992951465,40.192983443],[28.992953074,40.192987016],[28.99295562,40.192990253],[28.993038481,40.193074193],[28.993251078,40.193377921],[28.993254665,40.193382074],[28.993259184,40.193385651],[28.993264485,40.193388531],[28.993270384,40.193390616],[28.993276682,40.193391835],[28.993283165,40.193392146],[28.993289612,40.193391539],[28.993295804,40.193390035],[28.99358504,40.193296482],[28.99359167,40.193293658],[28.993597358,40.193289811],[28.993601841,40.193285119],[28.993604911,40.193279801],[28.993606424,40.193274101]]]]}"
bursa_park.547,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.947869982,40.195310444],[28.948264919,40.195278164],[28.94827668,40.195093877],[28.947860884,40.195084605],[28.947869982,40.195310444]]]]}"
bursa_park.548,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.960213688,40.20953574],[28.960452844,40.209568658],[28.960496842,40.209019203],[28.960207708,40.209009377],[28.960213688,40.20953574]]]]}"
bursa_park.549,PARK,PROF. DR. HALI SURUHI EKINGEN PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.960196392,40.210453953],[28.960435551,40.210486871],[28.960439471,40.209934101],[28.961038802,40.210034197],[28.961140891,40.209770342],[28.960186778,40.209618376],[28.960191576,40.210026683],[28.960196392,40.210453953]]]]}"
bursa_park.550,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.958460877,40.211579532],[28.958480651,40.211797073],[28.958497658,40.211843928],[28.958609641,40.212153396],[28.958839556,40.212158886],[28.958746172,40.211891983],[28.958637336,40.211581075],[28.958460877,40.211579532]]]]}"
bursa_park.551,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.958615823,40.210956882],[28.958437933,40.21095376],[28.958482299,40.211384093],[28.958657553,40.211385255],[28.958633083,40.211134515],[28.958615823,40.210956882]]]]}"
bursa_park.552,PARK,KONDISYON PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.961194211,40.208425546],[28.96115089,40.207747323],[28.960046102,40.207587822],[28.960063967,40.208247896],[28.961194211,40.208425546]]]]}"
bursa_park.555,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.92038091,40.214134724],[28.920410483,40.214132639],[28.92279271,40.213941338],[28.922808429,40.213938628],[28.922822592,40.213932749],[28.922790912,40.213868761],[28.922798975,40.213858072],[28.922802945,40.213846105],[28.922798169,40.213834312],[28.922789393,40.213823958],[28.922777278,40.213815822],[28.919347158,40.214091252],[28.919144179,40.214107001],[28.919082529,40.214128643],[28.919048506,40.214161466],[28.919332001,40.214139432],[28.919426243,40.214133281],[28.919514637,40.214129635],[28.919599369,40.214128059],[28.919687553,40.214128411],[28.920264401,40.214137353],[28.920323531,40.214137128],[28.92038091,40.214134724]]]]}"
bursa_park.556,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.979632627,40.19120466],[28.979571067,40.191167466],[28.979565243,40.191179932],[28.979540809,40.191423493],[28.979543222,40.191458365],[28.979553887,40.191491059],[28.979614883,40.191675577],[28.979881504,40.191357694],[28.979632627,40.19120466]]]]}"
bursa_park.557,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.956803688,40.203781126],[28.956798566,40.204377299],[28.957484804,40.204478668],[28.957479244,40.203911712],[28.956803688,40.203781126]]]]}"
bursa_park.558,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.957996034,40.204554189],[28.958326789,40.204603265],[28.958298413,40.204067028],[28.957965476,40.204005703],[28.957996034,40.204554189]]]]}"
bursa_park.559,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.957041345,40.205163188],[28.957544541,40.205230587],[28.957520646,40.204682035],[28.95721738,40.204637149],[28.957126271,40.204727967],[28.957041345,40.205163188]]]]}"
bursa_park.560,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.958358062,40.204806023],[28.95801735,40.204753652],[28.958040222,40.205294819],[28.95838097,40.205341202],[28.958358062,40.204806023]]]]}"
bursa_park.561,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.958375538,40.205448992],[28.958045614,40.205405193],[28.958091914,40.206432203],[28.958098857,40.206586285],[28.958448662,40.206635982],[28.958375538,40.205448992]]]]}"
bursa_park.562,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.07819736,40.186665087],[29.078232318,40.186683798],[29.078261683,40.186699517],[29.078394562,40.186578936],[29.07837957,40.186427558],[29.07833102,40.18641498],[29.078329628,40.186418243],[29.078328006,40.186422047],[29.078324679,40.186429848],[29.078322601,40.186434719],[29.078319729,40.186441453],[29.078317197,40.186447392],[29.07831478,40.186453059],[29.078311792,40.186460066],[29.078309831,40.186464663],[29.078306387,40.186472738],[29.078304881,40.186476269],[29.078300982,40.186485411],[29.078299932,40.186487875],[29.078295577,40.186498084],[29.078294982,40.186499479],[29.078290173,40.186510756],[29.078290033,40.186511085],[29.078285083,40.18652269],[29.078284768,40.18652343],[29.078284284,40.186524564],[29.07828296,40.186524211],[29.078270226,40.186520812],[29.078268175,40.186520266],[29.078253391,40.18651632],[29.078238605,40.186512374],[29.078236697,40.186511864],[29.07822382,40.186508428],[29.078219931,40.18650739],[29.078209035,40.186504482],[29.078203166,40.186502916],[29.07819425,40.186500537],[29.078186401,40.186498442],[29.078179464,40.186496591],[29.078169636,40.186493968],[29.07816468,40.186492645],[29.078152871,40.186489493],[29.078149895,40.186488699],[29.078136105,40.186485019],[29.07813511,40.186484754],[29.078131209,40.186483712],[29.078120323,40.186480809],[29.078119342,40.186480547],[29.078114924,40.186479368],[29.078116361,40.186476491],[29.078119105,40.186470998],[29.078121816,40.186465573],[29.078122587,40.18646403],[29.078119895,40.186462959],[29.078116716,40.186461695],[29.078111959,40.186459803],[29.078109747,40.18645437],[29.078108096,40.186450316],[29.078109259,40.186448485],[29.07811297,40.18644264],[29.078113615,40.186441625],[29.07811698,40.186440907],[29.078117143,40.186440872],[29.078122729,40.18643968],[29.078130987,40.186441371],[29.078132565,40.186441695],[29.078136892,40.1864323],[29.07813724,40.186431541],[29.078142434,40.186420267],[29.078142835,40.186419394],[29.078147626,40.186408992],[29.07814878,40.186406488],[29.078152818,40.186397718],[29.078154723,40.186393582],[29.078158011,40.186386444],[29.078160668,40.186380676],[29.078163203,40.18637517],[29.078163727,40.186374033],[29.078089332,40.186367211],[29.078006701,40.186359634],[29.077975554,40.186388023],[29.077974485,40.186414941],[29.078070233,40.186567085],[29.078090634,40.18658661],[29.078093398,40.18658507],[29.078102961,40.186579744],[29.078112524,40.186574417],[29.078122088,40.18656909],[29.078131651,40.186563763],[29.078141214,40.186558436],[29.078148097,40.186554603],[29.078155951,40.186560151],[29.07818398,40.186579954],[29.078193862,40.186586936],[29.078190749,40.186589166],[29.078181918,40.186595489],[29.078173087,40.186601812],[29.078164255,40.186608135],[29.078155425,40.186614458],[29.078146594,40.186620782],[29.078141944,40.186624111],[29.078146442,40.186627399],[29.07819736,40.186665087]]]]}"
bursa_park.563,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.08486531,40.181903535],[29.084862845,40.181904123],[29.084884374,40.181981631],[29.084801541,40.182051651],[29.084886266,40.182330157],[29.084896465,40.182381312],[29.085014677,40.182067475],[29.085061708,40.18189175],[29.085055224,40.181841348],[29.08486531,40.181903535]]]]}"
bursa_park.564,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.085097792,40.182110978],[29.084997693,40.182392078],[29.085021719,40.182397111],[29.085078662,40.182387789],[29.085156067,40.182375118],[29.085209525,40.182330351],[29.085264656,40.182213817],[29.085314231,40.182109026],[29.085097792,40.182110978]]]]}"
bursa_park.565,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.124881697,40.184098406],[29.12486997,40.184084107],[29.124852194,40.184074128],[29.124830873,40.184069877],[29.124809011,40.184071953],[29.124700725,40.184102654],[29.124796205,40.184264198],[29.124988149,40.184606167],[29.125064653,40.184586564],[29.125075731,40.18458288],[29.125085593,40.184577535],[29.125093821,40.184570756],[29.125100066,40.184562828],[29.125104063,40.184554088],[29.125105645,40.184544906],[29.125104744,40.184535669],[29.125101397,40.18452677],[29.125061229,40.18445049],[29.124881697,40.184098406]]]]}"
